League,Home,Away,HomePredGoal,AwayPredGoal,Week,HomePredxG,AwayPredxG,HomePredReg,AwayPredReg,HomePredRF,AwayPredRF,HomeWinProbGoal,AwayWinProbGoal,DrawProbGoal,HomeWinProbxG,AwayWinProbxG,DrawProbxG,HomeWinProbReg,AwayWinProbReg,DrawProbReg,HomeWinProbRF,AwayWinProbRF,DrawProbRF,HomeOdds,DrawOdds,AwayOdds,HomeGoals,AwayGoals,HomeWin,AwayWin,Draw
Ligue12019,Nice,Strasbourg,0.718455321,1.391925626,27,1.230536395,1.102727858,1.148481975,0.126170121,1.333833333,0.6197,0.192952851,0.527557233,0.276273796,0.389380321,0.327392973,0.28054791,0.636951796,0.040320258,0.321524153,0.538835529,0.173071978,0.285516305,2.3,2.9,3.6,1,0,1,0,0
Ligue12019,Reims,Amiens,1.27663984,0.30035558,27,1.032070872,0.565892447,1.400100516,0.439323081,1.2176,0.623766667,0.617813191,0.086407715,0.293738229,0.461765835,0.198629237,0.338877799,0.608796965,0.115242311,0.272751623,0.504370911,0.190014287,0.303953555,1.75,3.4,5.25,2,2,0,0,1
Ligue12019,Amiens,NÃ®mes,1.435897436,1.900942928,28,1.493226674,1.445734535,1.181055543,0.682378238,1.1003,1.107533333,0.288353456,0.472150737,0.222678868,0.383295223,0.362840187,0.245782738,0.477473322,0.213328818,0.307734143,0.35186568,0.35546875,0.290695376,2.45,3.2,3.1,2,1,1,0,0
Ligue12019,Dijon,Reims,0.615384615,1.661935484,28,1.105462705,1.292328962,1.324154481,0.979381153,1.372933333,1.429466667,0.134244339,0.620987406,0.237517287,0.316108604,0.405478668,0.275255757,0.443184831,0.275800059,0.278041491,0.357999668,0.382999745,0.252559279,3.1,3.1,2.45,1,1,0,0,1
Ligue12019,Marseille,Nice,1.462857143,0.418064516,28,1.796425255,0.675455488,1.450878373,0.407374792,1.4837,0.437066667,0.631137461,0.103959401,0.260944105,0.632656098,0.134517268,0.222467915,0.631353261,0.102177112,0.262663926,0.630622347,0.107091191,0.258049655,1.5,4.5,6,1,0,1,0,0
Ligue12019,Monaco,Bordeaux,0.746666667,0.867096774,28,1.225626741,0.882289044,1.032424577,0.823608777,1.2448,0.885766667,0.290301418,0.358792931,0.350495787,0.439345819,0.265728403,0.292949942,0.395420735,0.283409164,0.320254865,0.443952247,0.263367137,0.290564765,1.61,4,5.25,1,1,0,0,1
Ligue12019,Montpellier,Angers,1.312820513,0.939354839,28,1.418232031,0.981582975,1.291059724,1.60292222,1.005566667,1.580766667,0.449751821,0.266704803,0.280774092,0.467395337,0.260226825,0.268432488,0.306069593,0.440979662,0.244715704,0.240294415,0.501555936,0.25183384,2.1,3.1,4,2,2,0,0,1
Ligue12019,Nantes,Paris S-G,0.902564103,2.751364764,28,1.04613361,2.014425213,1.513119864,1.790668876,0.9754,1.755666667,0.096444558,0.69929439,0.142983923,0.189868336,0.580740391,0.211564997,0.323178767,0.434236151,0.227850905,0.207703631,0.54790072,0.234609135,4.5,4.2,1.7,3,2,1,0,0
Ligue12019,Rennes,Caen,1.329230769,0.666997519,28,1.607885151,0.706356893,1.365791407,0.150744291,1.526533333,0.317433333,0.524505401,0.187174264,0.285763694,0.584249439,0.162182413,0.247293628,0.690709437,0.039414775,0.267036373,0.676742874,0.073769571,0.244644108,1.61,3.6,6.5,3,1,1,0,0
Ligue12019,Saint-Ã‰tienne,Lille,1.378461538,1.100545906,28,1.420731852,1.61083828,1.733167219,3.0403377,1.640033333,2.0658,0.429194164,0.298694168,0.268174629,0.334834165,0.415142846,0.240374244,0.190467675,0.553837861,0.159684905,0.303079958,0.459889208,0.211325737,2.45,3.3,3,0,1,0,1,0
Ligue12019,Strasbourg,Lyon,1.641025641,1.478511166,28,1.084047568,1.68038923,1.52375652,2.198553337,1.1693,1.892733333,0.409888155,0.342359542,0.236824351,0.244100769,0.505483636,0.241940276,0.260629146,0.505588986,0.204259333,0.232251999,0.529588254,0.223863022,4.75,3.8,1.75,2,2,0,0,1
Ligue12019,Toulouse,Guingamp,1.665641026,0.700347395,28,1.327238531,1.198424545,1.42252577,0.371781943,1.439466667,0.447066667,0.598820475,0.154082058,0.239726636,0.394196537,0.334094127,0.267753265,0.634959284,0.095086799,0.266493853,0.616640577,0.113673353,0.266018592,2.15,3.2,3.5,1,0,1,0,0
Ligue12019,Angers,Amiens,1.518828497,0.576851966,29,1.256433228,0.677630072,1.482422407,1.319621839,1.274966667,0.9829,0.598828489,0.139643241,0.256769395,0.501022143,0.200568293,0.296448791,0.40678675,0.334865416,0.251744374,0.42896814,0.285598639,0.282863875,2.1,3.1,4,0,0,0,0,1
Ligue12019,Bordeaux,Rennes,1.670008186,1.297916923,29,1.416404462,1.460717628,1.469227024,0.837057192,1.694033333,0.625266667,0.454460242,0.296063916,0.239909239,0.362289021,0.381604548,0.24880714,0.516427631,0.213907421,0.265394605,0.625186843,0.133330447,0.233563173,2.62,3,2.9,1,1,0,0,1
Ligue12019,Caen,Saint-Ã‰tienne,0.92817297,1.038333539,29,1.036103645,1.513038323,0.950371259,1.742914636,1.136666667,1.5698,0.31505841,0.372806656,0.311010607,0.25872767,0.478011853,0.257907763,0.203608144,0.551351834,0.235621385,0.274497296,0.467980439,0.250861562,3.7,3.1,2.2,0,5,0,1,0
Ligue12019,Guingamp,Dijon,0.812151349,1.00949094,29,1.073485487,0.943041985,0.890865906,1.21117354,1.2767,0.789733333,0.284146394,0.39086016,0.324169998,0.380127553,0.312508166,0.306071355,0.270801152,0.433101673,0.294200835,0.477179119,0.230264511,0.290344087,2.1,3.1,4,1,0,1,0,0
Ligue12019,Lille,Monaco,1.870409168,0.652286454,29,1.302430568,1.004548969,1.680786293,2.671453981,1.709,2.7002,0.652800965,0.122435579,0.212375031,0.43135866,0.286625803,0.279157477,0.224875588,0.53476592,0.178714598,0.225790694,0.532115422,0.177615554,2.1,3.2,3.8,0,1,0,1,0
Ligue12019,Lyon,Montpellier,1.46257559,0.84604955,29,1.720104915,0.776921512,2.223086058,1.026377615,2.175433333,1.1984,0.512441189,0.217262523,0.266098966,0.590416956,0.165933635,0.235050501,0.618577443,0.162133547,0.192602739,0.572334724,0.200775554,0.201675958,1.4,4.33,8.5,3,2,1,0,0
Ligue12019,NÃ®mes,Strasbourg,1.255142994,1.413287317,29,1.052165593,0.992370335,1.682358303,0.94870377,1.358833333,0.736533333,0.332037329,0.403748786,0.258993793,0.362621762,0.33179125,0.304244676,0.538650491,0.21150532,0.241770732,0.513855398,0.202649052,0.280607702,2.37,3.2,3.2,2,2,0,0,1
Ligue12019,Nice,Toulouse,0.999570891,0.683347714,29,1.845323281,0.805240672,1.185856495,0.355820029,1.5193,0.691666667,0.419602883,0.24356921,0.336156062,0.608550902,0.158073958,0.221580578,0.573373897,0.110896407,0.31431377,0.567241739,0.169147098,0.258792499,2.05,3.1,4,1,1,0,0,1
Ligue12019,Paris S-G,Marseille,4.570548718,0.456674473,29,2.885892579,0.718842821,2.070193321,0.648637823,2.663533333,0.690666667,0.652649085,0.008903901,0.029275044,0.741787889,0.06470245,0.120559528,0.686901246,0.104738034,0.189070095,0.73802666,0.072492886,0.135554568,1.28,6,9.5,3,1,1,0,0
Ligue12019,Reims,Nantes,1.068805239,0.475902872,29,1.125164622,0.767128384,1.414453211,0.417201178,1.2006,0.522733333,0.499565082,0.163075344,0.336512818,0.438333459,0.248693732,0.311740223,0.61914814,0.107938191,0.269544678,0.527816437,0.161335998,0.309325474,2.15,3,4,1,0,1,0,0
Ligue12019,Amiens,Bordeaux,0.850480758,0.722364794,30,1.245162546,1.026163365,1.176233296,0.014831398,1.171966667,0.3117,0.358680226,0.285089267,0.355868827,0.410662404,0.30325856,0.283598475,0.684840028,0.00458044,0.309222249,0.582934225,0.098194588,0.317537449,2.5,3.1,3.1,0,0,0,0,1
Ligue12019,Dijon,Nice,0.618488507,0.958083832,30,1.222620189,1.225156965,1.239912294,2.286708889,1.192933333,1.9397,0.228569484,0.422370771,0.348537827,0.361034667,0.36223779,0.273419931,0.195221034,0.579638932,0.194159489,0.230727039,0.533113639,0.220239341,2.4,3.1,3.2,0,1,0,1,0
Ligue12019,Marseille,Angers,1.594651421,0.641573995,30,1.582000706,0.773727177,1.460431055,1.115546842,1.4521,1.4449,0.598755982,0.147699151,0.247542663,0.560368158,0.182120263,0.251629429,0.446476754,0.287926609,0.260638871,0.373852995,0.370726378,0.247891535,1.53,3.75,7.5,2,2,0,0,1
Ligue12019,Monaco,Caen,1.041838928,1.219782657,30,1.316652374,0.866233904,1.13281079,1.087549697,1.382233333,0.519166667,0.312525301,0.400040016,0.285074576,0.468834905,0.245592417,0.282918006,0.365415131,0.34293073,0.289618524,0.58058773,0.139011984,0.277373641,1.36,4.75,9.5,0,1,0,1,0
Ligue12019,Montpellier,Guingamp,2.338822084,0.499001996,30,1.363135175,0.902202831,1.295895604,0.906303015,1.015766667,0.8073,0.755958636,0.062306777,0.149609883,0.472422151,0.247931677,0.276486575,0.453185618,0.260369236,0.283893444,0.394040335,0.281373535,0.323748715,1.75,3.4,5.25,2,0,1,0,0
Ligue12019,Nantes,Lille,1.240284439,1.535025188,30,1.308725074,1.228112315,1.599203163,0.817548379,1.276133333,0.666266667,0.305893571,0.436416667,0.250959162,0.383045145,0.34549786,0.26747201,0.552966046,0.19081656,0.249985507,0.509771902,0.194381685,0.293741589,3,3.1,2.55,2,3,0,1,0
Ligue12019,Rennes,Lyon,1.637175459,1.29740519,30,1.45545218,1.493637787,1.443116728,1.284609138,1.544533333,1.458066667,0.447303793,0.30158538,0.242194438,0.365024848,0.381439992,0.245326211,0.404763695,0.333715412,0.255720348,0.392582795,0.355804304,0.242622402,4,3.6,1.9,0,1,0,1,0
Ligue12019,Saint-Ã‰tienne,NÃ®mes,2.296298046,1.140575991,30,2.261982834,1.371501543,1.601167192,1.456440834,1.608,1.102966667,0.602979974,0.17559028,0.190524719,0.547469343,0.223067668,0.198669783,0.4056328,0.344759221,0.239698978,0.484689038,0.259989815,0.248163401,1.75,3.75,4.75,2,1,1,0,0
Ligue12019,Strasbourg,Reims,1.247371778,1.064537591,30,1.00698323,1.263412335,1.552674116,0.74174498,1.4533,1.077466667,0.402522649,0.313535045,0.281305671,0.294464123,0.420137616,0.282845767,0.561870562,0.177795689,0.254964822,0.45351823,0.279377625,0.262404608,2.62,3.1,2.9,4,0,1,0,0
Ligue12019,Toulouse,Paris S-G,0.691015616,2.994011976,30,0.919386571,2.877042825,1.396282641,1.17251046,1.618333333,0.8591,0.056596096,0.749099151,0.110912358,0.090570952,0.702282913,0.134757111,0.417539516,0.314184091,0.263784485,0.546717769,0.19854362,0.248101285,10,6.5,1.25,0,1,0,1,0
Ligue12019,Amiens,Saint-Ã‰tienne,1.090725486,1.344857711,31,1.166252293,1.353545294,1.176442931,0.945219459,1.1473,1.4328,0.302257437,0.422703583,0.271480654,0.320604853,0.408017162,0.267363424,0.410063457,0.293096071,0.29503884,0.300989203,0.43236562,0.261872694,3,3.1,2.55,2,2,0,0,1
Ligue12019,Angers,Rennes,1.450169112,1.186639157,31,1.461777754,1.077014535,1.43966462,1.584458063,1.155666667,2.0901,0.427853285,0.307861988,0.259079241,0.455737077,0.277798846,0.261658293,0.344045943,0.405341808,0.24120043,0.202928776,0.568257898,0.207556741,2.7,3.2,2.7,3,3,0,0,1
Ligue12019,Bordeaux,Marseille,1.79721813,1.332366773,31,1.400251549,1.131553425,1.438706157,0.851155126,1.819466667,1.343466667,0.473906304,0.282723152,0.230574318,0.427723229,0.30283798,0.265121533,0.505051567,0.222188079,0.268854539,0.476007576,0.281575513,0.228931507,3.6,3.4,2.1,2,0,1,0,0
Ligue12019,Guingamp,Monaco,0.756956404,1.40523058,31,0.989649711,1.252083637,0.879156387,1.41252517,1.089533333,1.429766667,0.201646092,0.520817811,0.274140014,0.291698602,0.421057858,0.284828164,0.233733192,0.491189076,0.271433194,0.286612412,0.444808417,0.264117554,3.75,3.4,2.05,1,1,0,0,1
Ligue12019,Lyon,Dijon,1.976939943,0.541274001,31,2.093638145,0.763781753,2.314634307,1.762270464,2.190866667,1.345433333,0.700079455,0.091290455,0.19286272,0.661828642,0.124694898,0.193150324,0.474885451,0.287066974,0.198139715,0.542298017,0.227450226,0.203199539,1.22,7,11,1,3,0,1,0
Ligue12019,NÃ®mes,Caen,1.496648891,0.799420064,31,1.47232332,0.700027808,1.615636861,0.320893232,1.300266667,0.423133333,0.533030352,0.200111745,0.262266232,0.553327428,0.177245547,0.265259701,0.695324083,0.06912204,0.229231964,0.586499747,0.120258527,0.29100333,1.65,3.8,5.5,2,0,1,0,0
Ligue12019,Nice,Montpellier,0.756956404,0.963586684,31,1.42505547,0.811049168,1.172003985,0.968929955,1.6013,1.243733333,0.27483748,0.389204223,0.335330767,0.511839351,0.213456078,0.27101986,0.403238246,0.30086508,0.294059684,0.45103151,0.295100365,0.246022886,2.62,3,3,1,0,1,0,0
Ligue12019,Paris S-G,Strasbourg,3.120342512,0.574583171,31,2.326108606,0.668625431,2.040038036,1.355247093,2.366666667,1.224766667,0.769551303,0.040060494,0.09382675,0.71497626,0.089624579,0.163929886,0.515121519,0.250366992,0.213774196,0.593795319,0.183156618,0.18774088,1.1,11,21,2,2,0,0,1
Ligue12019,Reims,Lille,0.84283333,1.007602372,31,0.931785038,1.332663109,1.350028747,1.209954003,1.1366,0.909433333,0.294381695,0.382956121,0.321801355,0.26118822,0.456968798,0.278913084,0.397566501,0.33266249,0.265528412,0.406847791,0.290048309,0.301599252,2.9,3.1,2.62,1,1,0,0,1
Ligue12019,Toulouse,Nantes,0.929595584,0.711983494,31,1.304592653,1.041024405,1.364199173,0,1.0004,0.622433333,0.388751561,0.266048659,0.344694324,0.423434116,0.29625689,0.277310402,0.741591383,0,0.255585274,0.435791866,0.22284214,0.340723093,2.4,3.1,3.2,1,0,1,0,0
Ligue12019,Caen,Angers,0.740955137,1.618419351,32,0.884316692,1.520477961,0.97343107,1.409421783,1.1783,1.680733333,0.169440405,0.577442779,0.246623624,0.218704015,0.517111124,0.259121027,0.259530293,0.467098267,0.269549644,0.266347375,0.483627001,0.241076023,3.1,3,2.55,0,1,0,1,0
Ligue12019,Dijon,Amiens,0.815050651,0.827835985,32,1.041529927,1.083535875,1.1613211,0.7026789,1.240133333,0.3447,0.322343066,0.329568915,0.347663431,0.339868544,0.361158468,0.297344736,0.46609226,0.222687964,0.309854932,0.593226274,0.102577184,0.302427557,2.3,3.1,3.4,0,0,0,0,1
Ligue12019,Lille,Paris S-G,1.043511819,1.490104773,32,0.964505993,1.873409417,1.599785664,1.54733566,1.6553,1.833666667,0.264398674,0.470635902,0.259911097,0.189866085,0.574348036,0.222882939,0.387077402,0.365376186,0.236378989,0.345226,0.414207574,0.222290921,4.33,4,1.72,5,1,1,0,0
Ligue12019,Marseille,NÃ®mes,2.417366136,0.956150563,32,2.241079949,1.007062131,1.441342415,0.95618103,1.197666667,0.776366667,0.659331002,0.130631363,0.172856124,0.625573933,0.156612002,0.190298483,0.479480654,0.249690159,0.266676876,0.457796373,0.239206326,0.301354737,1.57,4.33,5.5,2,1,1,0,0
Ligue12019,Monaco,Reims,0.868306802,1.412495149,32,1.105812871,1.206629303,1.152546179,1.473476343,1.382033333,1.2686,0.23081094,0.493919612,0.271644405,0.333011984,0.382131612,0.282321775,0.295041298,0.441246588,0.25839882,0.393101023,0.341454964,0.260465401,1.9,3.4,4,0,0,0,0,1
Ligue12019,Montpellier,Toulouse,1.852387844,0.807140085,32,1.689188875,0.864019138,1.366193435,0.762559542,1.260766667,0.584433333,0.609430931,0.157709019,0.220862944,0.561368426,0.190344397,0.240243954,0.508954381,0.20883852,0.279221329,0.528040345,0.172315827,0.297692456,1.85,3.4,4.75,2,1,1,0,0
Ligue12019,Nantes,Lyon,1.833863965,1.821239167,32,1.531541177,1.78991177,1.536253605,1.115860666,1.175166667,1.029433333,0.382597582,0.377865839,0.217432427,0.327233368,0.430309777,0.227470846,0.464854717,0.274970312,0.254149539,0.390295796,0.31773135,0.28993279,3.75,4,1.83,2,1,1,0,0
Ligue12019,Rennes,Nice,1.033285094,0.543267365,32,1.499127197,0.698296432,1.359645231,0.495104324,1.556566667,0.522033333,0.468456595,0.190773408,0.340044319,0.560490323,0.173380773,0.261596782,0.581525645,0.134733798,0.280949393,0.623339381,0.121957104,0.249376819,1.8,3.6,4.5,0,0,0,0,1
Ligue12019,Saint-Ã‰tienne,Bordeaux,1.204052098,0.430474712,32,1.775212382,0.992501341,1.66425175,0.370967798,1.699066667,0.3001,0.556084255,0.132365915,0.310018024,0.547820841,0.208995444,0.232870789,0.690636047,0.077456334,0.224651807,0.71831025,0.059879261,0.213830433,1.72,3.6,5.25,3,0,1,0,0
Ligue12019,Strasbourg,Guingamp,2.568644477,0.463588152,32,1.187633345,0.913107547,1.64734933,1.129990003,1.408666667,1.725733333,0.78075515,0.047330901,0.125140489,0.420929956,0.281594918,0.295680654,0.487339621,0.260220235,0.244420237,0.311653921,0.44259886,0.233907789,2,3.25,4.2,3,3,0,0,1
Ligue12019,Dijon,Rennes,0.860611511,2.020450852,33,1.177669653,1.746881067,1.164347251,1.030574519,1.1071,0.9402,0.150956929,0.626356488,0.205106773,0.255773802,0.498074875,0.235738432,0.38695828,0.320203276,0.290855713,0.390868395,0.304973668,0.302726785,2.87,3.3,2.5,3,2,1,0,0
Ligue12019,Guingamp,Marseille,1.087230216,1.616360682,33,1.022896458,1.087769107,0.832496436,1.711830058,0.737733333,1.604166667,0.254823257,0.490307298,0.247629157,0.333501958,0.366478153,0.298438449,0.179989342,0.574317324,0.237209366,0.170379681,0.575027021,0.248360416,4,3.6,1.9,1,3,0,1,0
Ligue12019,Lyon,Angers,1.618705036,1.057981537,33,1.853398769,0.953826866,2.242086207,0.71667543,2.209366667,0.8677,0.497773706,0.247328153,0.247732645,0.573057955,0.19001788,0.224629544,0.693808637,0.103765586,0.175359834,0.653624702,0.133745185,0.186995696,1.3,5.5,10,2,1,1,0,0
Ligue12019,NÃ®mes,Bordeaux,1.214028777,0.470214017,33,1.401400933,0.723127186,1.654665169,0.483180545,1.3077,0.965966667,0.547234959,0.143525242,0.307639958,0.528812261,0.19292568,0.274938449,0.656307811,0.103839911,0.232778723,0.441944538,0.275000602,0.280263019,2.15,3.4,3.4,2,1,1,0,0
Ligue12019,Nantes,Amiens,1.877697842,0.617155897,33,1.457682095,0.697940868,1.543072484,1.305828902,1.2615,0.8266,0.663364463,0.114388428,0.209658992,0.550183768,0.178580686,0.267259908,0.424017428,0.320297088,0.248321606,0.463451013,0.243409222,0.290997518,1.95,3.25,4.33,3,2,1,0,0
Ligue12019,Nice,Caen,0.860431655,0.56425682,33,1.555706029,0.680590293,1.215300913,0.684759373,1.6262,0.8471,0.401630606,0.225717118,0.372353406,0.579012171,0.161912816,0.253703136,0.487069619,0.20881416,0.30243831,0.551585031,0.194534867,0.247116505,1.83,3.3,5,0,1,0,1,0
Ligue12019,Paris S-G,Monaco,3.165467626,0.501561618,33,2.501812397,0.833723109,2.001298501,0.820617218,2.629066667,0.968266667,0.780877866,0.032234768,0.08536393,0.695122468,0.103718307,0.15879714,0.632973651,0.144777595,0.2054307,0.677038906,0.115002492,0.156278051,1.5,4.5,6.5,3,1,1,0,0
Ligue12019,Reims,Saint-Ã‰tienne,1.165467626,0.837568717,33,1.063877887,1.097178995,1.317824964,0.647383323,1.108833333,0.987833333,0.432831228,0.263155309,0.302482502,0.343541466,0.36029207,0.294395401,0.526719974,0.183114534,0.287721969,0.380494775,0.318836845,0.299103216,2.5,3.1,3.1,0,2,0,1,0
Ligue12019,Strasbourg,Montpellier,1.564748201,1.256353075,33,1.113765946,0.962747021,1.697915976,1.837004279,1.648466667,2.0122,0.439825748,0.304512443,0.248345905,0.387656483,0.310401645,0.3004233,0.353207454,0.406544584,0.221010711,0.313395577,0.448832727,0.21394157,2.6,3.1,3,1,3,0,1,0
Ligue12019,Toulouse,Lille,0.73381295,1.605340041,33,1.223322965,1.895585288,1.365594366,1.06446959,0.9233,0.935133333,0.169266937,0.576338396,0.248144231,0.243606246,0.517802818,0.223877765,0.434154454,0.291458596,0.270733017,0.335145619,0.341504479,0.322537799,3.75,3.1,2.15,0,0,0,0,1
Ligue12019,Amiens,Strasbourg,1.017931821,1.900553663,34,1.131596905,1.190313653,1.244155425,0.317315583,1.234133333,0.330566667,0.198132093,0.566651307,0.221337784,0.34347014,0.372032112,0.281941586,0.603019202,0.093975509,0.301208337,0.595881253,0.098808442,0.303583739,2.1,3.1,3.75,0,0,0,0,1
Ligue12019,Angers,Reims,1.131035357,0.912265758,34,1.32989996,1.024321443,1.543347068,1.217167404,1.5847,1.0549,0.40452569,0.291955542,0.302036126,0.434096014,0.287077845,0.275661707,0.443504933,0.298774834,0.251018441,0.490631019,0.251911628,0.250905223,2.5,3.1,2.9,1,1,0,0,1
Ligue12019,Bordeaux,Lyon,1.42187302,1.332197615,34,1.252526748,2.051640016,1.505769369,1.423711455,1.793033333,1.625533333,0.389566979,0.349545565,0.254931571,0.227714218,0.539831237,0.212132064,0.390660198,0.355259962,0.246086298,0.412060838,0.34637594,0.224928619,5.25,3.75,1.7,2,3,0,1,0
Ligue12019,Caen,Dijon,0.743251806,1.129471891,34,1.02505826,1.20603116,0.995487726,1.09515449,0.999366667,0.863633333,0.24052646,0.445763251,0.312479493,0.31044547,0.400009407,0.287332962,0.323873962,0.374738801,0.299860914,0.375465199,0.30267289,0.320993294,2.8,3.1,2.62,1,0,1,0,0
Ligue12019,Lille,NÃ®mes,2.587916614,0.876064736,34,1.978653002,1.019721197,1.671022372,0.772778576,1.975166667,0.796066667,0.69337204,0.103984355,0.154206308,0.580662043,0.188717962,0.214167825,0.580871099,0.170797,0.240789276,0.634615368,0.142386494,0.207137401,1.5,4,6.5,5,0,1,0,0
Ligue12019,Marseille,Nantes,1.640001267,0.390971039,34,1.621061814,0.6900369,1.407703636,2.102092523,1.304633333,2.321166667,0.679762915,0.083633533,0.229823556,0.591636709,0.156644528,0.245215743,0.25197993,0.514438902,0.20982512,0.203119136,0.570343089,0.193210391,1.5,3.8,7.5,1,2,0,1,0
Ligue12019,Montpellier,Paris S-G,1.26029654,2.143100511,34,1.05444257,1.948448134,1.386557115,1.014176699,1.294066667,1.209666667,0.217068411,0.55339924,0.205361498,0.199878746,0.566933467,0.2176449,0.451402938,0.274311858,0.270593136,0.383158406,0.343588718,0.26951376,4.33,3.6,1.83,3,2,1,0,0
Ligue12019,Nice,Guingamp,1.225288303,0.470613288,34,1.409571386,0.831180812,1.249607465,0.84680113,1.5527,0.884166667,0.550493607,0.142361851,0.305469862,0.502617843,0.221214338,0.272634468,0.454985751,0.251261111,0.291669124,0.524945655,0.213977855,0.255518227,2,3.2,4,3,0,1,0,0
Ligue12019,Rennes,Monaco,1.30069066,0.861584327,34,1.400597407,1.085274703,1.415980843,1.272687166,1.6557,1.5927,0.465606502,0.246922107,0.284962474,0.438383556,0.290678376,0.266829439,0.400659008,0.335924828,0.258032429,0.39022755,0.364667231,0.232152189,3.5,3.3,2.15,2,2,0,0,1
Ligue12019,Saint-Ã‰tienne,Toulouse,2.108573058,0.658858603,34,2.031566648,0.947441574,1.646065045,0.77236252,1.775666667,0.7417,0.689960001,0.103647331,0.185520707,0.607173143,0.167482533,0.207173105,0.575430033,0.173736891,0.24378784,0.611120857,0.151537345,0.227461746,1.5,4,6.5,2,0,1,0,0
Ligue12019,Bordeaux,Angers,1.24734231,1.157236737,35,1.308605485,1.364915746,1.48507896,0.271773534,1.843866667,0.310466667,0.382033033,0.338942225,0.275957521,0.354900066,0.380434917,0.259536914,0.681167668,0.064986864,0.249596088,0.741130485,0.05480058,0.192503057,2.25,3.1,3.5,0,1,0,1,0
Ligue12019,Guingamp,Caen,0.760689818,1.041833627,35,1.126853377,0.803499784,0.866965455,0.521497632,0.8719,0.628033333,0.261458342,0.413827911,0.323839424,0.429690186,0.259651506,0.309376181,0.415404425,0.208644859,0.37565061,0.389426286,0.247117127,0.363115929,1.9,3.3,4.5,0,0,0,0,1
Ligue12019,Lyon,Lille,1.285140562,1.253405995,35,1.648851633,1.234183075,2.281022778,1.83885461,2.3016,2.226366667,0.371611933,0.356831954,0.267589081,0.463899269,0.284745233,0.242694199,0.455124245,0.30546611,0.199349339,0.387509081,0.364005692,0.193025012,1.66,4,5,2,2,0,0,1
Ligue12019,Monaco,Saint-Ã‰tienne,0.850460666,1.750280494,35,1.154472333,1.364113326,1.13527486,0.989506925,1.431966667,0.610733333,0.179425428,0.577902706,0.233278974,0.315522011,0.413346489,0.26707677,0.387860808,0.314049923,0.296391643,0.567576817,0.15838181,0.270429485,2.4,3.5,2.87,2,3,0,1,0
Ligue12019,Montpellier,Amiens,1.849751949,0.577015547,35,1.32643667,0.659218567,1.461615549,0.456139842,1.3643,0.2296,0.668963089,0.108339055,0.210935743,0.525861467,0.185335626,0.286276012,0.619533606,0.114031808,0.262488307,0.664514442,0.060739735,0.271921297,1.72,3.75,5,1,1,0,0,1
Ligue12019,Nantes,Dijon,1.814316088,0.958486937,35,1.831960461,0.820196284,1.537396583,1.122328138,1.331833333,0.762533333,0.564139717,0.196051261,0.228581637,0.602149993,0.162883449,0.223524668,0.463630284,0.276389811,0.253906191,0.499620873,0.213939093,0.283786275,1.9,3.5,4.2,3,0,1,0,0
Ligue12019,Paris S-G,Nice,2.329317269,0.288507774,35,2.607568563,0.540892537,1.979930211,0.833089679,1.9814,0.743,0.804440308,0.033106975,0.130872655,0.766416226,0.055516519,0.128450731,0.626225648,0.149538087,0.208161116,0.649000827,0.130920744,0.204054589,1.25,6,11,1,1,0,0,1
Ligue12019,Reims,NÃ®mes,1.530829199,0.987337714,35,1.546298091,1.043145485,1.27881308,1.435983333,1.2043,1.655333333,0.494078568,0.243478129,0.256982528,0.484353301,0.25511515,0.254651251,0.333633148,0.404261175,0.256438263,0.276611654,0.472076015,0.242720726,1.95,3.5,4,0,3,0,1,0
Ligue12019,Strasbourg,Marseille,2.26789511,1.622054816,35,1.145580967,1.29590766,1.656998209,0.141588203,1.7748,0.861066667,0.496002027,0.268895448,0.200564383,0.32621737,0.397525241,0.272875158,0.758009866,0.028175311,0.206706672,0.580311367,0.178855904,0.230826455,3.8,3.5,2,1,1,0,0,1
Ligue12019,Toulouse,Rennes,1.209544059,1.46177272,35,1.406919275,1.557187828,1.363842955,1.266353914,1.2801,1.188333333,0.311516219,0.425619928,0.2573694,0.341579646,0.405928728,0.243911993,0.389013798,0.344441672,0.2617701,0.384057545,0.340732531,0.271716688,2.3,3.3,3.25,2,2,0,0,1
Ligue12019,Amiens,Toulouse,1.240084995,0.935941424,36,1.365133837,0.979203317,1.209851115,0.966748092,0.9113,0.741266667,0.430437496,0.278635182,0.28873964,0.454145136,0.268602623,0.273887959,0.414576667,0.293050343,0.290312232,0.375354087,0.279634415,0.344522257,2.3,3.2,3.3,0,0,0,0,1
Ligue12019,Angers,Paris S-G,1.09754649,2.358954406,36,0.992958941,1.871840729,1.60169451,1.451909412,1.832833333,0.734566667,0.16101648,0.620828041,0.183973916,0.196337804,0.567140467,0.223585978,0.406677525,0.343631741,0.239829448,0.624279042,0.143865941,0.220481744,6,4.33,1.53,1,2,0,1,0
Ligue12019,Caen,Reims,0.648550199,1.146050723,36,0.855052687,1.376762957,0.985986023,0.647081335,0.941433333,0.885533333,0.208209313,0.47587959,0.314660688,0.232794982,0.487880184,0.276111354,0.424430299,0.23366176,0.341296815,0.351887503,0.321637472,0.325725109,2.4,3.1,3.1,3,2,1,0,0
