League,Home,Away,HomePredGoal,AwayPredGoal,Week,HomePredxG,AwayPredxG,HomePredReg,AwayPredReg,HomePredRF,AwayPredRF,HomeWinProbGoal,AwayWinProbGoal,DrawProbGoal,HomeWinProbxG,AwayWinProbxG,DrawProbxG,HomeWinProbReg,AwayWinProbReg,DrawProbReg,HomeWinProbRF,AwayWinProbRF,DrawProbRF,HomeOdds,DrawOdds,AwayOdds,HomeGoals,AwayGoals,HomeWin,AwayWin,Draw,HomeBetGoals,AwayBetGoals,DrawBetGoals,KCO_Goals,HomeBetxG,AwayBetxG,DrawBetxG,KCO_xG,HomeBetReg,AwayBetReg,DrawBetReg,KCO_Reg,HomeBetRF,AwayBetRF,DrawBetRF,KCO_RF
PL2019,Southampton,Newcastle Utd,0.629899216,1.005747126,10,1.38400703,0.066973677,1.2870354,0.312761184,1.269833333,0.570433333,0.224491738,0.435612746,0.33923282,0.353824852,0.38292774,0.25782748,0.616843948,0.089251874,0.291779902,0.534627564,0.166990212,0.296365911,2.1,3.4,3.9,0,0,0,0,1,0,30.77509316,19.24614001,2.052564972,0,18.2068145,2.644110554,2.006693366,43.27287917,0,17.78718109,2.028351316,18.88149695,0,8.270875525,2.001577799
PL2019,Tottenham,Manchester City,0.279955207,1.53256705,10,2.365823983,0.049187239,2.043813099,1.818573951,1.570333333,1.4719,0.064304793,0.689599831,0.241161292,0.083448809,0.724317389,0.158524199,0.421126056,0.340301703,0.209703263,0.395607975,0.354062185,0.240747109,4.75,4.1,1.75,0,1,0,1,0,0,49.30531783,15.70022884,2.017919967,0,48.23585178,4.999407104,1.963101081,29.84242143,0,5.927929362,1.99790403,26.1490789,0,8.325470601,2.025512108
PL2019,Watford,Huddersfield,2.586786114,1.22605364,10,0.713802893,0.174642591,1.317449216,2.110291848,1.1353,1.975133333,0.618712074,0.160017316,0.171609766,0.422224864,0.248103018,0.328876135,0.23283077,0.535406976,0.208549477,0.213606084,0.552906294,0.216686899,1.75,3.75,5.25,3,0,1,0,0,21.76577032,2.391725379,0,1.906549663,0,10.00341561,12.15651078,2.01109996,0,46.44941769,9.641458418,2.095987779,0,48.61240119,11.36673529,2.123467263
PL2019,Arsenal,Liverpool,0.814479638,0.98714653,11,1.783827934,0.064532915,1.845377699,0.778781528,1.668666667,1.1662,0.289250587,0.383098086,0.326892863,0.199637672,0.55834246,0.231588835,0.615311007,0.152247767,0.220675911,0.48373435,0.265429417,0.242203097,3.9,3.9,1.95,1,1,0,0,1,8.768635481,0,12.53572088,2.008441394,0,11.59110955,0.987197635,1.981462272,54.15548663,0,14.22215755,2.1241751,34.70296544,0,10.34078011,2.043818365
PL2019,Bournemouth,Manchester Utd,2.443438914,1.388174807,11,1.15262728,0.062673455,1.466647256,2.183782132,1.2654,1.901833333,0.568539763,0.203468771,0.186687728,0.475266668,0.270540703,0.246625449,0.251836687,0.515229684,0.204881259,0.251798227,0.509531717,0.223467229,3.6,3.7,2.1,1,2,0,1,0,46.25909251,0,6.781307462,2.011288119,31.13404813,0,8.548355684,2.028892158,2.111135379,12.21108052,0,1.946528378,0,7.866819047,0,1.971047952
PL2019,Cardiff City,Leicester City,1.900452489,2.961439589,11,1.189218622,0.085341964,0.779486211,0.681022268,1.119266667,1.3237,0.222578265,0.517819743,0.167348161,0.381694021,0.342611949,0.272260133,0.342640704,0.284433771,0.372687469,0.313844304,0.410699052,0.271965014,3.8,3.4,2.14,0,1,0,1,0,6.521651159,25.08508304,0,1.825907064,17.86571547,0,4.480489378,2.008990019,17.3613053,0,18.37720352,2.022568102,7.028110487,0,0,1.995896713
PL2019,Chelsea,Crystal Palace,1.954751131,0.925449871,11,0.905962429,0.085297484,2.162421009,0.666067202,2.299133333,1.013666667,0.599067346,0.171638045,0.213917663,0.520160908,0.219072696,0.255118647,0.695674237,0.100842086,0.180252497,0.631961921,0.151923252,0.185567545,1.25,6.75,13,3,1,1,0,0,0,11.3923167,10.09419861,2.002861474,0,16.83900947,15.65603373,2.060893166,0,3.254214053,4.837984329,1.958124638,0,9.200201169,6.67915224,1.959046979
PL2019,Everton,Brighton,1.71040724,0.462724936,11,0.670405663,0.077482965,1.402127251,0.601777304,1.485766667,1.046533333,0.673654491,0.094734697,0.223375033,0.651138171,0.124710635,0.211249857,0.562294798,0.159520526,0.274920586,0.46885047,0.265896192,0.260247522,1.61,4,6.5,3,1,1,0,0,21.89045909,0,3.994150828,1.987256888,10.16952403,0,0,1.975569279,0,1.446068959,3.924899654,1.99446247,0,14.56318728,6.395325687,2.010968704
PL2019,Huddersfield,Fulham,0,1.079691517,11,1.067029676,0.091717189,0.747132711,0.720297279,0.727066667,0.612333333,0,0.659419353,0.339700301,0.422098017,0.30011278,0.274540115,0.321658297,0.305814522,0.372294246,0.33878084,0.26877361,0.392291629,2.3,3.5,3.3,1,0,1,0,0,0,65.18329855,34.80589476,2.246742208,0,0,0,1.993501824,0,6.881917635,14.88610472,2.009320474,0,1.914870403,15.69521733,2.011242712
PL2019,Manchester City,Southampton,3.42081448,0.185089974,11,0.462619112,0.020256282,3.038029819,1.58138937,3.3148,1.1596,0.813213514,0.007402959,0.047282882,0.77491115,0.023188008,0.067761706,0.58209796,0.169538664,0.155346489,0.666579535,0.093129629,0.120267293,1.11,11,29,6,1,1,0,0,36.41774968,0,0,1.738915923,0,0,0,1.731721728,0,16.16221575,10.45683042,1.902910435,0,7.596636843,5.793471794,1.784987761
PL2019,Newcastle Utd,Watford,0.407239819,2.082262211,11,1.303566567,0.173496326,0.833909085,0,1.349466667,1.014166667,0.060585148,0.750005399,0.169686222,0.12716566,0.579949781,0.29061608,0.565422128,0,0.43434806,0.441679139,0.280818944,0.274186794,2.75,3.25,2.8,1,0,1,0,0,0,69.92574783,11.63606852,2.121835705,0,44.54558589,17.42691686,2.057825639,53.33975867,0,46.64999142,2.172149201,13.14211063,0,1.133026995,1.999183864
PL2019,West Ham,Burnley,1.194570136,0.616966581,11,0.797821944,0.081625333,1.001654415,0.579554018,1.0829,0.4204,0.499351779,0.191211372,0.307925036,0.582367397,0.172308657,0.236974571,0.447741898,0.207981963,0.343644774,0.520651719,0.142685728,0.335763453,1.75,3.75,5.25,4,2,1,0,0,0,1.602456288,6.272367267,1.999074397,3.696582347,0,0,1.983522648,0,5.091234985,12.37794691,2.00734544,1.707110054,0,10.08424805,2.003317748
PL2019,Wolves,Tottenham,0.542986425,1.413881748,11,1.100462837,0.131179017,1.300455474,2.674262892,1.394966667,1.882866667,0.142087713,0.582069384,0.272463245,0.303425619,0.391078904,0.304116527,0.163395222,0.61151207,0.16829437,0.282564606,0.477414862,0.224216837,3.1,3.4,2.45,2,3,0,1,0,0,38.85896657,13.25448388,2.029731567,0,0,1.476001163,1.997354717,0,41.08389189,0.729096241,1.934341528,1.416699657,13.97264945,0,1.973617459
PL2019,Arsenal,Wolves,0.959950132,0.385604113,12,1.306734503,0.122466824,1.813370895,1.37596625,1.461433333,1.5016,0.488396913,0.145040199,0.366078722,0.226499933,0.484701167,0.286335239,0.467724693,0.289686323,0.228946725,0.364861492,0.382081731,0.244660299,1.66,4.2,5.25,1,1,0,0,1,0,0,16.82109974,2.016834225,0,41.02118121,19.24343612,2.124665696,0,13.56284663,3.453269497,1.98677323,0,26.2666851,9.341913179,2.034150221
PL2019,Cardiff City,Brighton,1.27266116,1.113967438,12,0.750211987,0.094116402,0.814928911,0.750764911,0.913566667,1.193566667,0.39831432,0.322210453,0.276436587,0.573756731,0.172379031,0.247461285,0.339449965,0.302502526,0.357712874,0.28063779,0.422536212,0.2949946,2.6,3.1,3.1,2,1,1,0,0,3.530554644,1.771525977,0,1.994228,34.95644271,0,5.792264418,2.021474536,0,0,5.203862565,2.000543392,0,16.7717767,3.994336116,2.006618237
PL2019,Chelsea,Everton,2.945301543,1.259640103,12,0.887669032,0.066294776,2.277197146,1.060957948,2.1803,0.6226,0.638823975,0.132482273,0.148430151,0.583988608,0.178646154,0.225979399,0.61827396,0.162883271,0.189294953,0.708673183,0.091832393,0.175463966,1.4,5.25,8.5,0,0,0,0,1,0.87006502,3.107618364,0,1.84073943,0,8.025776902,6.595601392,1.988331779,0,5.95100166,1.966291329,1.945847277,4.14332554,0,0,1.952085812
PL2019,Crystal Palace,Tottenham,0.224403927,2.159383033,12,1.636019356,0.061657137,0.907696766,0.330829275,1.1297,0.9329,0.02905152,0.805330048,0.142591719,0.266873132,0.48011679,0.245105185,0.485477126,0.130567511,0.383594825,0.399278798,0.298385852,0.300813693,4.5,3.75,1.85,0,1,0,1,0,0,74.09382361,10.48219468,2.040625173,6.014227521,0,0,1.986795147,42.88629766,0,31.55864728,2.147383709,26.9956562,0,14.53550286,2.045226396
PL2019,Huddersfield,West Ham,0.218170485,0.899742931,12,1.241397777,0.125377868,0.878729411,1.271192238,0.794,1.2626,0.087498273,0.517796448,0.394362174,0.249226716,0.455599837,0.293166201,0.256777625,0.45312408,0.287798472,0.233767357,0.472083053,0.292041196,3.4,3.25,2.35,1,1,0,0,1,0,37.83579246,29.35445684,2.043734764,0,5.817726032,0.572597328,1.99684316,0,4.984898692,0,1.99612334,0,9.941219951,2.246730548,1.997951579
PL2019,Leicester City,Burnley,2.618045816,0.925449871,12,0.6447985,0.09611592,1.84129496,0.844710923,1.736233333,0.6054,0.685245249,0.109289061,0.154712977,0.620607486,0.137544413,0.233847519,0.59777812,0.167254715,0.223231149,0.639366677,0.124647609,0.227134738,1.5,4.33,8,0,0,0,0,1,20.03310708,1.734145151,0,1.901778059,0,1.723269153,1.139905489,1.984445057,0,5.184434318,0.898320244,1.980095912,0,2.60E-05,0,1.982298049
PL2019,Liverpool,Fulham,4.188873305,0.128534704,12,0.423349846,0.018526158,2.491724396,1.124588959,2.416066667,0.895066667,0.731062575,0.002355508,0.021540033,0.771392011,0.018491559,0.058985903,0.630487918,0.152396286,0.174607595,0.672871547,0.120409996,0.169748861,1.11,11,26,2,0,1,0,0,68.06047102,0,0,1.520994021,3.20E-05,0,0,1.697738947,0,13.00724992,11.36024842,1.985298164,0,9.416596152,10.33083988,1.972236218
PL2019,Manchester City,Manchester Utd,4.363409693,0.706940874,12,1.011291114,0.011223064,3.166541913,0.793480089,2.877333333,0.5399,0.658536104,0.020643196,0.04682134,0.689163409,0.068339527,0.102398267,0.731125044,0.060189355,0.106896479,0.775876024,0.044723561,0.107320744,1.4,5.25,8.5,3,1,1,0,0,69.38185248,0,0.762407078,1.487479245,30.50561078,0,0,1.727276488,34.89265708,0,0,1.806766911,47.46625693,0,1.926186244,1.872436588
PL2019,Newcastle Utd,Bournemouth,0.610877357,2.082262211,12,1.628865979,0.112503569,0.82681736,0.468886006,0.753833333,0.872533333,0.096765074,0.698167968,0.185306076,0.123321821,0.630195465,0.239892023,0.414351419,0.194864599,0.390554451,0.29170003,0.359002261,0.348871692,2.9,3.4,2.6,2,1,1,0,0,0,59.4061947,9.866673812,2.06214674,0,48.57599999,12.78339041,2.052303867,22.82971664,0,23.18696571,2.028600434,0,0.978906628,8.185572133,2.0022243
PL2019,Southampton,Watford,0.392706872,1.29562982,12,1.660623912,0.092873191,1.300923907,1.706430332,1.424033333,1.2277,0.111840891,0.594434283,0.29152721,0.158375775,0.593571803,0.240771134,0.290603175,0.461723261,0.23731408,0.412347031,0.323083579,0.25941919,2.5,3.3,3.1,1,1,0,0,1,0,49.91671211,20.14458923,2.090774829,0,46.04628444,11.34046199,2.062563417,0,21.35419784,0.211563983,1.998500247,3.849846641,2.154388714,0,1.990035204
PL2019,Bournemouth,Arsenal,2.2071821,2.589167768,13,1.358255212,0.032390708,1.409989962,0.692560181,1.525033333,1.0286,0.315720748,0.427485739,0.184514213,0.519951451,0.246436907,0.21161128,0.539311992,0.183393655,0.27389668,0.482716041,0.254873768,0.256906599,3.5,3.75,1.95,1,2,0,1,0,7.644624947,0,0,1.858284482,37.08088736,0,6.625531336,2.0155222,42.36923296,0,16.52023214,2.075590946,32.18017222,0,10.56483521,2.034821596
PL2019,Brighton,Leicester City,1.783581495,1.42668428,13,1.416466149,0.058288199,1.272206208,1.293619569,0.9964,0.904066667,0.450819815,0.305730298,0.230021579,0.373322853,0.369187256,0.250617775,0.359980432,0.369899938,0.265941356,0.36524132,0.316113981,0.31770997,2.9,3.4,2.6,1,1,0,0,1,17.11432981,0,0,1.984591391,5.42807731,1.300873464,0,1.987206736,2.543338574,0,0,1.991907265,6.339718423,0,6.026124256,2.000056583
PL2019,Burnley,Newcastle Utd,0.802611673,0.951122853,13,1.513484379,0.084349409,0.621471128,0.566192921,0.8317,1.070266667,0.292472973,0.374126544,0.332754655,0.239032123,0.496714655,0.259126854,0.306539852,0.271338581,0.422046217,0.278776755,0.40534212,0.314812846,2.9,3.2,2.75,1,2,0,1,0,0,4.576538397,5.057653454,1.999735576,0,22.95040053,2.862915633,2.006636261,3.349980557,0,17.46115504,2.011789529,0,9.242840434,4.586676069,2.000299046
PL2019,Everton,Cardiff City,2.942909467,0.317040951,13,0.768060983,0.066522656,1.431118767,0.330893813,1.334433333,0.498233333,0.816560081,0.021684053,0.08348287,0.63589391,0.13989578,0.209498865,0.649675531,0.083609782,0.263154253,0.573712374,0.138341719,0.285396569,1.4,5,9,1,0,1,0,0,68.98576768,0,3.567920049,1.878916754,0,3.788966756,2.525605661,1.973030362,0,0,8.011818063,1.99805483,0,4.5924619,11.9138975,2.007662895
PL2019,Fulham,Southampton,1.738991958,1.373844122,13,1.490307802,0.061449454,1.489483626,2.365339862,1.250633333,1.731933333,0.452822149,0.301612426,0.233795105,0.328426752,0.413005261,0.252032789,0.231339067,0.537179659,0.193691726,0.274888363,0.478347862,0.236225807,2.62,3.5,2.8,3,2,1,0,0,12.37806105,0,0,1.981674826,0,9.112305855,0,1.990085727,0,31.78521878,0.895917736,1.959420398,0,20.56233806,1.648853866,1.99341549
PL2019,Manchester Utd,Crystal Palace,1.605223346,1.268163804,13,0.942693796,0.086913791,2.330732617,0.511591828,1.381933333,1.212066667,0.446521742,0.300240193,0.245143139,0.497530366,0.236830302,0.260745657,0.752243569,0.064610309,0.151472274,0.405219479,0.327072406,0.263129748,1.4,5.25,8,0,0,0,0,1,0,22.04862619,12.18802216,2.045582766,0,14.66948713,12.29038391,2.024676883,27.64205642,0,2.297904863,1.941143188,0,25.4239803,15.10649357,2.074113333
PL2019,Tottenham,Chelsea,0.167210765,1.902245707,13,2.706808601,0.03068376,1.793936799,0.548376288,1.333266667,1.223166667,0.026722032,0.790267966,0.169721364,0.081812252,0.722505592,0.138252802,0.666273106,0.106877863,0.216604542,0.390427002,0.339357813,0.266044375,2.8,3.5,2.6,3,1,1,0,0,0,76.93154469,14.85361214,2.158760341,0,66.52636184,7.145229703,2.014081686,56.51852774,0,13.24592288,2.082321988,5.431920834,0,0,1.992791523
PL2019,Watford,Liverpool,0.743158956,1.585204756,13,1.356233999,0.120039369,1.337348208,1.333895817,0.949333333,2.066666667,0.174064984,0.569185414,0.250842682,0.210626206,0.505965948,0.280520347,0.368347099,0.366780623,0.259785607,0.163974999,0.612573428,0.20391474,6.5,4.33,1.55,0,3,0,1,0,3.191607854,0,3.739305667,1.989860725,8.434167645,0,9.084444363,2.004946148,27.80397593,0,12.27214857,2.062587979,1.58320805,0,0,1.961213169
PL2019,West Ham,Manchester City,0.17835815,1.664464993,13,1.591098962,0.127317778,1.275369298,2.037577698,1.0026,1.845866667,0.035598196,0.748152594,0.20899168,0.106051605,0.646184011,0.241869684,0.234343895,0.532283523,0.213420656,0.20184647,0.5597172,0.226219902,13,6.5,1.25,0,4,0,1,0,0,13.20758908,9.099145128,1.990644272,4.168359424,0,11.33143494,2.004162815,18.48027111,0,10.91415363,2.027267327,14.76788581,0,11.56897781,2.025995616
PL2019,Wolves,Huddersfield,2.497014093,0.845442536,13,0.614448786,0.095230166,1.359423888,1.840419997,1.0956,1.249333333,0.692093857,0.105924484,0.159922983,0.637071184,0.126626865,0.227429548,0.281694308,0.476741263,0.227352293,0.321733829,0.396090935,0.279395388,1.5,4.33,8,0,2,0,1,0,18.82581815,1.040846505,0,1.919025499,0,0.315477117,0,1.982270094,0,42.81540646,12.81628038,2.15215067,0,33.45778041,16.44841598,2.120171246
PL2019,Arsenal,Tottenham,0.879120879,1.258154706,14,1.525189256,0.070218611,1.417185431,1.083980931,1.320633333,1.256166667,0.259131697,0.449364447,0.289302533,0.28061315,0.458721059,0.254735024,0.442909568,0.2873884,0.265411462,0.380186858,0.350393336,0.265131143,2.62,3.6,2.75,4,2,1,0,0,0,18.69945705,8.876210159,2.0064142,0,17.51875561,3.758064259,1.997521503,12.13260056,0,3.112493124,1.995466921,1.61E-06,0,0,1.991422674
PL2019,Cardiff City,Wolves,0.732600733,1.043802423,14,1.335741459,0.118135148,0.949680263,1.008267874,0.786833333,1.141566667,0.252008253,0.42152217,0.325613867,0.223960313,0.49087925,0.282428686,0.327915038,0.358699814,0.312310735,0.251933646,0.438345158,0.308384962,3.8,3.25,2.2,2,1,1,0,0,0,0,2.62895837,1.998622416,0,6.9077081,0,1.995771977,10.80737541,0,5.518904949,2.003734152,0,0,1.55E-05,1.997327532
PL2019,Chelsea,Fulham,3.767660911,0.55917987,14,0.649535301,0.028439852,2.090631667,0.756223379,2.336533333,1.1473,0.73757662,0.02309324,0.059617071,0.755642812,0.055515828,0.113627593,0.663230196,0.123511142,0.193063772,0.606887451,0.172407607,0.187563097,1.18,8,17,2,0,1,0,0,33.89971005,0,0,1.644675773,0,0.128294031,0,1.849577721,0,7.727178076,9.337324242,1.984759826,0,13.30784426,9.785961963,1.983347547
PL2019,Crystal Palace,Burnley,0.488400488,0.894687791,14,0.747031472,0.064812726,0.919176868,0.257985815,0.898233333,0.266366667,0.191920375,0.434769675,0.372964534,0.649302794,0.130999104,0.203394597,0.512550497,0.101392411,0.385673193,0.501803574,0.106562,0.391294056,1.61,3.9,6.5,2,0,1,0,0,0,38.48364602,28.96209125,2.162739366,10.27922402,0,0,1.968790108,0,0,17.40355521,2.016689237,0,0,18.15746129,2.018265594
PL2019,Huddersfield,Brighton,0.334903192,0.639062708,14,0.758559736,0.176598057,1.074307216,2.108025645,1.086766667,1.293966667,0.165916252,0.371204858,0.462822534,0.39270496,0.273135416,0.333498776,0.184364872,0.589914384,0.204094961,0.310724712,0.410122856,0.27606414,2.5,3,3.4,1,2,0,1,0,0,24.02319445,31.43889444,2.045121106,0,0,4.98E-06,1.998678304,0,45.4189171,4.000067715,2.044544136,0,16.61406664,0,2.007291314
PL2019,Leicester City,Watford,0.911680912,0.91332712,14,1.203294522,0.145237072,1.672477455,0,1.553833333,0.5805,0.336123389,0.337014776,0.326123499,0.223153649,0.472524824,0.302691098,0.804798469,0,0.187781269,0.606165222,0.136866228,0.251671292,2.25,3.3,3.6,2,0,1,0,0,0,11.43668234,8.320417386,2.005299792,0,32.51807092,14.16058831,2.045222258,85.51167197,0,14.47801256,2.153689983,36.72259596,0,8.789743209,2.016689508
PL2019,Liverpool,Everton,2.393162393,0.152221187,14,0.459977712,0.085605426,2.360588335,1.687934353,1.991566667,1.387966667,0.839679877,0.015328467,0.109729203,0.724611037,0.074574136,0.184313512,0.496080476,0.267349246,0.195736258,0.499360941,0.26424667,0.217110938,1.4,5,9,1,0,1,0,0,73.79649772,0,7.666618956,1.963430632,10.489074,0,1.048008618,1.967573587,0,19.53116836,5.391445161,1.965073402,0,18.73163282,7.355339349,2.007115388
PL2019,Manchester City,Bournemouth,3.956043956,0.745573159,14,0.975291089,0.027749704,2.890596472,0.530944829,2.812966667,1.175533333,0.697865438,0.030576759,0.063419773,0.673911998,0.117651625,0.158220758,0.777744687,0.043307305,0.105637256,0.647718404,0.131367779,0.153403285,1.11,11,26,3,1,1,0,0,0,1.32E-05,0,1.58372394,0,9.252662096,9.249719167,1.941065897,0,0.965753712,2.635906189,1.855034111,0,11.01928272,9.197958851,1.915025277
PL2019,Newcastle Utd,West Ham,1.074481074,1.118359739,14,1.467163663,0.078540444,0.839114457,1.68264056,0.856533333,0.8645,0.342186836,0.364110241,0.291792331,0.276864256,0.457083762,0.261176511,0.185238673,0.566277746,0.240617399,0.328533236,0.332952481,0.337971603,2.5,3.3,3.1,0,3,0,1,0,0,6.940809105,1.485512313,1.998003296,0,21.96013933,3.726412503,2.008400085,0,40.9895562,9.140253774,2.045356329,0,4.990915109,7.209609272,2.001101985
PL2019,Southampton,Manchester Utd,0.846560847,1.789375582,14,1.736925028,0.049999223,1.217260867,1.653820239,1.0511,1.761566667,0.173778897,0.586962185,0.228908461,0.275953345,0.477579183,0.235754491,0.27992394,0.46880996,0.242621185,0.224400441,0.53083807,0.234589656,4.33,3.6,1.95,2,2,0,0,1,0,16.47863292,0,1.984882429,6.415124071,0.580586569,0,1.98124428,6.685894715,0,0,1.985766738,1.309369033,6.196297572,0,1.98021899
PL2019,Bournemouth,Huddersfield,2.698975835,1.006993007,15,0.844808733,0.071778564,1.389626907,1.523710098,1.390733333,1.680366667,0.674280783,0.115446195,0.153042589,0.587402836,0.173382327,0.228867444,0.34382404,0.401819379,0.246483251,0.315531239,0.436699899,0.23710934,1.66,3.8,6,2,1,1,0,0,29.17350872,0.529223074,0,1.89692197,0,1.023419423,0,1.97941626,0,30.37080168,8.849188865,2.058691497,0,34.81791431,9.246521162,2.074157881
PL2019,Brighton,Crystal Palace,1.30129192,0.783216783,15,1.07628439,0.093984625,1.168050635,1.883715952,0.9513,1.533833333,0.485767952,0.224505803,0.287320457,0.410986196,0.308936552,0.277078919,0.233263569,0.528126522,0.224592764,0.233845893,0.503633965,0.257110768,3,3.1,2.7,3,1,1,0,0,26.89249329,0,7.703158985,2.019603052,11.83332618,0,0,1.999865447,0,26.24784714,0,1.99604849,0,22.27673702,1.149905128,2.005759738
PL2019,Burnley,Liverpool,0.449829306,2.685314685,15,2.576037624,0.041552424,0.74348369,2.954293066,0.829866667,2.4691,0.041457025,0.788782661,0.114193984,0.065443197,0.750909477,0.136314222,0.064341348,0.738691055,0.117472707,0.105530556,0.692892793,0.161372925,14,5.75,1.28,1,3,0,1,0,0,24.65878632,0,1.892598746,0,3.69E-05,0,1.905333793,0.802264745,12.5723937,0,1.841683111,4.16215672,0,0.176492133,1.923644766
PL2019,Everton,Newcastle Utd,1.253095923,0.559440559,15,0.755973175,0.074343668,1.563169378,1.372182773,1.6703,1.4898,0.532896625,0.165851969,0.299364283,0.620723806,0.147489103,0.220109487,0.414540622,0.332351616,0.244803372,0.413911906,0.33951389,0.234916588,1.6,4,6.5,1,1,0,0,1,0,2.838383596,7.603517514,1.999924938,2.10E-05,0,0,1.976644792,0,22.72607073,7.155801326,2.030513944,0,23.54426587,6.206414958,2.026499525
PL2019,Fulham,Leicester City,1.590467903,2.797202797,15,1.463173887,0.077341415,1.555986674,0.899312153,1.348233333,1.2227,0.196016731,0.564033589,0.169590246,0.282528718,0.451586061,0.260979363,0.521912613,0.217340137,0.255107466,0.394360091,0.336309041,0.265022022,3,3.5,2.45,1,1,0,0,1,0,33.54961676,0,1.891486735,0,7.713067546,0,1.992033673,33.36215438,0,9.262474524,2.027263161,10.05228167,0,1.284559143,1.995185372
PL2019,Manchester Utd,Arsenal,1.499431019,2.784770785,15,1.445110012,0.045877587,2.077630239,1.409639967,1.602833333,1.413633333,0.183343994,0.580906574,0.167795149,0.415794858,0.335653226,0.238134862,0.509872481,0.255906881,0.211445133,0.414834546,0.334674744,0.241066226,2.45,3.5,3,2,2,0,0,1,0,45.11372809,3.249534793,1.93569095,4.02124712,2.888335074,0,1.979534574,19.19320977,0,0,1.965563951,3.452790008,2.404488,0,1.98141776
PL2019,Tottenham,Southampton,2.467635049,0.671328671,15,1.678469474,0.025243534,2.191067765,0.977288907,1.428766667,0.934866667,0.728133583,0.080997839,0.150905736,0.440811095,0.321120572,0.214060331,0.625296961,0.156168498,0.193532696,0.481502739,0.246074112,0.268474609,1.36,5.25,9.5,3,1,1,0,0,8.745174157,0,0,1.920659578,0,26.15126333,9.717030268,2.038987769,0,6.431583339,2.50393928,1.956515154,0,17.47957828,13.87941369,2.045070626
PL2019,Watford,Manchester City,0.160653324,2.666666667,15,1.477108877,0.154668098,1.258506794,1.248048436,0.845833333,1.4885,0.012618917,0.845921634,0.087368437,0.095351583,0.643242969,0.257260692,0.365778197,0.360876059,0.26962444,0.213400228,0.519009962,0.263047363,11,6,1.3,1,2,0,1,0,0,73.42165658,5.767616668,1.916162981,1.665417202,0,11.33255828,2.003923224,32.27904646,0,18.93159594,2.158590909,15.05312441,0,14.72034161,2.043405117
PL2019,West Ham,Cardiff City,1.542271906,0.41025641,15,1.040479209,0.072131598,1.068737361,1.100104656,0.789833333,1.157533333,0.652493304,0.095468339,0.246950848,0.495027049,0.24770417,0.250699572,0.344338478,0.360090624,0.293767638,0.250084057,0.442407701,0.306083949,1.66,4,5.75,3,1,1,0,0,26.41710249,0,8.567506269,1.995281403,0,9.891145001,3.611388536,1.995455013,0,25.66020945,14.4598545,2.054615254,0,36.74339618,19.7838684,2.113435641
PL2019,Wolves,Chelsea,0.514090635,2.424242424,15,1.543106535,0.072149358,1.367971751,1.33742548,0.986466667,1.428366667,0.060322027,0.759919261,0.142591774,0.266348728,0.473474968,0.254178594,0.375254147,0.361487063,0.257841245,0.259828791,0.468811743,0.267281347,5,3.75,1.8,2,1,1,0,0,0,59.34725316,5.410993865,1.977800868,8.933138401,0,1.754637576,1.99396686,24.10021266,0,7.751766319,2.029240588,8.436844936,0,3.301009547,1.99715637
PL2019,Arsenal,Huddersfield,3.009600941,0.785964912,16,1.001885458,0.085139763,1.529494042,0.579502205,1.371666667,0.7092,0.731690568,0.066614897,0.116652035,0.473498907,0.258367661,0.263598485,0.600654379,0.139183105,0.255243619,0.524631783,0.193201977,0.279170669,1.28,6,12,1,0,1,0,0,8.43380517,0,0,1.830319099,0,20.66940116,15.90980102,2.077765183,0,7.28028344,12.23679181,2.012620789,0,13.53148068,16.3074227,2.046977594
PL2019,Bournemouth,Liverpool,0.720070538,1.842105263,16,1.954366015,0.048218463,1.386071108,1.239347428,0.932133333,1.2716,0.139741639,0.629817844,0.218821335,0.204075321,0.562551363,0.217541991,0.400360238,0.333252939,0.261580554,0.271906461,0.44016967,0.285511406,5.75,4.5,1.6,0,4,0,1,0,0,5.883106276,1.574369295,1.97700033,4.273711425,0,1.069236344,1.970007866,30.58536027,0,13.96149929,2.069937868,14.54886005,0,12.38275981,2.019625149
PL2019,Burnley,Brighton,1.222650382,1.473684211,16,1.197454631,0.092491835,0.938732215,0.277762336,0.917133333,0.858566667,0.312617164,0.425630152,0.256016914,0.3561584,0.363020549,0.277940793,0.513708401,0.107162226,0.378700764,0.350014736,0.317945672,0.331392473,2.9,3.2,2.75,1,0,1,0,0,0.986035045,10.69076456,0,1.992351048,2.749044731,1.638874954,0,1.994457746,40.60446487,0,28.10946735,2.065760966,3.008851199,0,4.146874058,1.99936281
PL2019,Cardiff City,Southampton,2.149924891,1.289473684,16,1.455102522,0.062100981,0.912979842,0.202702961,0.813166667,0.525633333,0.548045265,0.22193955,0.205318276,0.341093682,0.399344575,0.253277581,0.52800908,0.080421239,0.39119936,0.393878803,0.219129034,0.386772393,2.9,3.25,2.7,1,0,1,0,0,33.61016835,0,0.90119272,1.992190234,3.465355622,7.041285692,0,1.98869907,44.83668685,0,32.01107149,2.086805032,17.64611233,0,19.27747078,2.016951879
